crop,season,rainfall,temperature,area,yield
Mango,Whole Year,1290.0535442118744,31.54206449591346,7.805617331934513,4.189109435833392
Mango,Kharif,1284.0705684898635,32.803666302526764,9.562828432665288,4.236396783680549
Grapes,Whole Year,1200.7104893212886,25.91137392957299,8.549022669056846,8.778519389552535
Chickpea,Rabi,1558.551892069164,29.682946103599996,0.8074845208464856,1.4244974537071187
Chickpea,Kharif,2404.9419224979315,21.350078747453786,2.8941146992134716,2.3230581453058727
Rice,Summer,447.3392044785957,33.89053951676341,3.254016561520074,3.1704631518003854
Chickpea,Whole Year,2350.0735877664742,27.603549980601017,4.194035522256755,1.901912953981559
Maize,Summer,1247.6740234580352,23.5832347937417,8.493537392610481,3.0344522635664966
Banana,Kharif,1160.6741303541567,34.69124980450189,1.4685044955016606,7.895889483547249
Maize,Summer,2340.7659507574435,30.256730928893006,8.843566705227799,2.8842808361845824
Grapes,Whole Year,702.8894440027365,27.411090109825928,6.972556431407394,8.639012522324057
Chickpea,Rabi,914.2132533389752,31.607064054436254,1.1635015798016743,1.4875013160666708
Mango,Summer,967.1403538240029,31.16616475548077,5.057387464502427,4.5248992170688105
Maize,Whole Year,1674.9556600490218,34.54236838847669,1.4213083107741329,2.3754527582223908
Grapes,Summer,590.5907510062467,32.788406899918655,2.9530315702663485,8.465358052951181
Grapes,Whole Year,1662.2234625012138,30.806104417158522,0.7751441990124968,8.906805549543673
Mango,Whole Year,1498.6566278751739,32.59686621817956,1.577109994741634,4.126375016525866
Maize,Rabi,422.82191017583324,34.15164217161594,6.959083668949444,2.4843830738158372
Banana,Kharif,916.4188331919669,28.485897583162846,8.78509080752762,7.617710198061925
Mango,Whole Year,1190.819522079834,24.87929511174884,2.6114030941234536,4.501089670778726
Cotton,Kharif,617.6083237421947,34.48261880902558,7.700434039083657,1.443641447786844
Rice,Summer,1050.608513955132,32.87476674611063,8.619100837308096,2.93178905429856
Grapes,Whole Year,726.8471020215557,20.329632280660224,7.39971817748311,8.624693944919972
Maize,Whole Year,1621.672954352473,18.988559020279702,7.383630636081502,3.2866565213936187
Chickpea,Whole Year,1813.9317051117443,15.095623818817039,9.136060982482793,0.9056875099287368
Chickpea,Whole Year,1379.7603732575617,37.113279196887824,4.882197829059458,1.3642495899797282
Banana,Kharif,540.7458821848868,25.409785306999765,1.630052864612761,8.222395172731217
Mango,Rabi,1095.544640400963,32.04971836232253,3.933157153858647,4.578015332173672
Mango,Summer,471.5754393840497,29.959713507772104,6.7433187282743035,4.06939888637081
Rice,Kharif,563.3980107432113,28.873373843076354,8.542788108341252,2.7416024071585223
Grapes,Rabi,621.4067994771005,35.257374450578936,7.417550016034335,8.173207980886074
Banana,Summer,1098.114497228858,33.62265809988989,9.770265562791588,7.2726164501085355
Rice,Kharif,666.1033780944895,19.15364998951336,0.9153345673098852,3.014904957834795
Rice,Whole Year,597.6393875114358,22.215530104216228,9.373531727554482,2.9269103602947224
Mango,Kharif,1234.4320984149886,20.338657597325454,4.013305451941937,4.570658030523041
Maize,Rabi,537.674897141154,24.936343099761398,3.3940893031537214,3.002259916352994
Chickpea,Kharif,2459.1374162507295,32.28862689059414,9.608020717518745,1.7314819824310208
Maize,Rabi,2385.5288589814063,34.17291347971518,7.257802939842626,3.2106079029942367
Grapes,Rabi,563.3982980081419,30.363137232551388,6.3568675545890905,8.468485172012839
Rice,Kharif,769.0358817994513,31.75153054398875,3.4122207581539223,3.4789693522375624
Grapes,Whole Year,1064.0506668519367,36.459465001210795,6.3170865255637985,8.610724372424444
Banana,Kharif,1740.6117965882677,28.32515524282752,1.4824826870400414,8.24121422566047
Cotton,Rabi,2145.1794121644175,21.783656367017993,1.5413413293986284,2.609989964609203
Rice,Summer,1433.6772542400477,30.401767696731312,7.1226850780987565,3.6142408473768883
Chickpea,Rabi,2399.9914504694484,37.35012361877747,5.979946077417525,0.7444673893012553
Banana,Whole Year,1050.6330782967132,31.035737384239994,3.394280144125713,7.575719443553684
Maize,Summer,1339.7084359022892,18.0175442084482,3.2629951009378235,2.8463034251326103
Cotton,Summer,771.4798373042233,28.68251163319583,5.656247348642524,1.7004906599455483
Cotton,Whole Year,977.9536845378605,30.023495899421874,3.989569031523339,1.4828005655559244
Grapes,Kharif,1229.3031120899518,35.3687915975795,2.4201980235203067,8.162593332781013
Rice,Kharif,1485.7626205868837,29.515614288209278,5.014493274154105,3.5987344576596065
Mango,Summer,1033.1004755440083,25.906565962447416,7.729386127881643,4.5459954610175295
Banana,Whole Year,880.3383007573982,25.227327522587967,7.157410249161651,8.351708640643952
Banana,Rabi,879.0344210951116,18.922717608377994,7.063213868830369,7.664730197842468
Cotton,Rabi,960.1890046896867,25.95352974700456,5.543411387503808,1.8275104890809952
Chickpea,Summer,1142.0738010658429,16.63608016909125,7.25122280294772,1.1817635366802843
Cotton,Whole Year,475.5646315224869,30.453790107492544,7.120132871447865,1.4365536118053215
Grapes,Summer,1997.0247125864091,22.171984883366406,4.813208671102291,9.033940431668771
Cotton,Summer,976.8144470907619,32.33492242510589,4.303271254582617,1.7758530286422438
Maize,Rabi,2201.4758241975496,18.344260184520973,7.724921212687665,3.0224804594043286
Rice,Summer,2412.8767654712187,24.69994846827472,2.053657332681516,4.175667921040764
Chickpea,Rabi,1537.2926214603747,16.502340844824378,6.172552180322122,1.6513763688476393
Rice,Summer,1145.026207151248,26.7889145961922,5.032526939250394,3.9902352828239342
Rice,Kharif,2052.620738277242,16.972251344425377,0.5823524873080248,3.974387651096446
Cotton,Rabi,2372.7226006699675,23.97946903466567,7.417070710288837,2.3881353276255517
Grapes,Kharif,1675.4844474954102,37.18688982632938,6.907960599934762,8.951966874824041
Chickpea,Summer,2290.111005630808,36.5492099553215,3.541469869267244,1.1705858290500775
Banana,Kharif,2056.5978654069854,34.819421428897854,9.791469498813957,8.231022467699383
Grapes,Whole Year,411.91230789324453,36.619708011253664,1.0254205405895376,7.956314207271177
Cotton,Whole Year,675.9771073642287,37.02660767347537,8.030773089833154,0.7437357793204267
Maize,Whole Year,527.6868483479346,32.751369129370275,2.9852499024003443,2.0897260390318264
Chickpea,Whole Year,2362.0466316861935,27.905582811261645,6.595193868607222,1.649521448688591
Cotton,Kharif,2199.706326212644,32.53005375303769,0.8343545969915993,2.2280403012168297
Banana,Whole Year,1936.0446491639418,29.60970786320742,1.867539028458347,8.558471217436391
Maize,Whole Year,2125.2923900062738,22.27628780772035,7.983948622788919,3.0930456743060644
Chickpea,Summer,647.2006001848742,25.723802418023237,8.44300346162003,0.9107127131894214
Banana,Kharif,1205.0421902413027,30.0213975505255,9.755350220751472,7.886025870495478
Grapes,Summer,1568.522923160413,26.287408163865248,2.729826357701429,9.682083136245431
Rice,Kharif,2435.411940274412,26.654176622670246,5.993883593998284,3.9982394425499383
Cotton,Rabi,1265.8794879222055,34.50180983489112,6.018508324744998,1.8072121350500763
Cotton,Kharif,804.471957761627,31.709390762507464,4.0499812194136835,1.627606445384949
Mango,Summer,2368.170167167361,35.93124206364902,7.667541701235688,4.228528762358897
Mango,Summer,628.2594850486175,25.087157585430383,8.473895882620578,3.9801775118365703
Maize,Kharif,1107.942948424984,36.486072750940835,6.106453671674783,1.8918304387405342
Banana,Kharif,1202.017289970277,37.546129201979774,1.2482662253740497,7.740736763280046
Banana,Summer,1629.7029853916952,15.203722290522716,8.863654127038169,7.451678875199227
Grapes,Kharif,684.7573552167921,23.761830291708566,4.104012664633695,8.50776905236444
Grapes,Summer,432.7440392457111,15.941921159613743,3.188664338305374,8.414167751377455
Chickpea,Kharif,1312.200661464689,33.80031032279698,9.100941938470374,0.9173881721556006
Chickpea,Kharif,597.7389990308059,24.28177157194962,7.158821754275142,1.4870238656302108
Grapes,Summer,2040.033272746845,18.957334342811677,5.248445862070772,8.83751094879263
Banana,Rabi,1163.9431594336243,32.88846336571491,5.000595881361986,7.493798923678522
Banana,Kharif,2157.391966252982,24.96901151685924,1.6060415919097175,8.149518086276942
Rice,Rabi,1474.581052327098,25.112847483041374,6.81600117669289,3.555508611297654
Chickpea,Rabi,1844.6536489421067,30.240190922130314,0.9249877501461901,1.2733065362360727
Rice,Summer,600.5296778222734,15.039764688631848,9.858722835977742,2.3220818316299376
Banana,Whole Year,1394.501355674881,20.602540677854563,7.372038320046219,8.196427625852037
Rice,Kharif,1337.928987965543,27.027822306032142,2.8245763326636295,3.9424765084552704
Maize,Whole Year,1238.751882459543,21.82527353394341,4.637054323848865,2.662074264798298
Cotton,Rabi,1342.8328450861475,24.633555287752717,5.908751415940377,2.4941907232961285
Rice,Rabi,2378.296601441243,21.388399595966213,1.7632282344187125,4.298929091155518
Rice,Rabi,796.204891684342,34.662054118495526,6.4746251331831015,2.5807559760118943
Maize,Rabi,926.4084755459141,31.79069628689807,3.3605273933853557,2.7431301299535766
Chickpea,Whole Year,1546.2444192549701,23.64721670743325,8.821254051637629,1.6874836153117152
Rice,Kharif,1029.8398923096836,26.12554913462709,2.2484174541575763,3.2435112820661933
Mango,Summer,2373.8736551346205,23.713312932153904,6.03551933400106,5.139118167651791
Rice,Rabi,1134.4322661254055,16.782020283189212,4.716220498645561,3.2403734248529683
Chickpea,Kharif,1674.2262696725013,15.771148397669318,3.112038471519228,1.3650228958094173
Mango,Whole Year,2162.3158806124857,16.9471591283227,3.066661025464502,5.120795028358082
Banana,Kharif,1982.3672531640173,19.771666729529677,6.756532620841427,7.8965555511288725
Rice,Rabi,2060.071269320339,34.33770137119488,5.430150838869263,3.7414772570746924
Maize,Rabi,2030.541370134488,24.37520111728026,6.0551756942724815,2.864977071253487
Chickpea,Whole Year,2465.3768623591804,32.64820564334347,1.9025152678427177,1.8774069507869737
Maize,Rabi,2021.9252075718641,15.627818116234092,8.83755714475629,3.2317546833553807
Grapes,Kharif,691.3422891556094,37.851428541733014,8.68319331878565,8.246567254393613
Cotton,Kharif,1527.5606539208104,32.972489499858796,3.529154218771704,2.067816334848339
Mango,Kharif,1602.4790039264112,33.01131713418698,8.782364909063796,4.829244412712736
Banana,Rabi,1733.3054135147966,34.7556387351322,2.649446196934346,8.28945098922721
Rice,Rabi,1612.9647215342306,25.561437298626302,6.994875369450937,3.729724620338885
Grapes,Rabi,847.7545421207003,26.540932417093423,3.5401506780162073,8.942698157332279
Cotton,Whole Year,2465.0744532917543,34.691229810247556,5.598908407121527,1.6620140426981296
Cotton,Kharif,1442.4503510809072,32.2897154491245,9.308674638531881,1.5480798874207284
Chickpea,Kharif,1716.4865075029725,24.795943203974566,2.10033209118472,2.0379220470111408
Banana,Whole Year,488.41258558251593,17.47934662236191,8.46295366465449,7.615095620820263
Mango,Whole Year,1772.33032248901,33.1412185474404,7.907671666901176,4.28688914430256
Maize,Rabi,536.8313099058848,30.594443110233364,0.7840320904033704,2.417541874353132
Banana,Summer,799.8372217044621,27.837916584357615,8.45753287402502,7.986397512824519
Maize,Whole Year,1144.8539906476094,30.936733045557794,4.196810687472292,2.2058814881615834
Maize,Rabi,1097.5261642763417,25.469975346790058,9.641308766759789,3.013612813342957
Mango,Kharif,1054.0048532196229,25.79820056028386,9.077388029099891,4.152002293474906
Mango,Rabi,2187.3055016796634,28.194929593868476,9.783703791010774,5.204922004757648
Banana,Summer,2299.9358507134666,29.726104748844662,3.623881880094341,8.537068665965142
Grapes,Summer,1642.1038044869201,29.182480659177536,9.944273984884516,8.757212761478934
Chickpea,Rabi,2312.372938432901,22.624548595458947,2.5483434293645324,2.1885175491205233
Maize,Kharif,668.4470839990981,24.618888867358866,7.260229728363396,3.028104543807955
Maize,Whole Year,1279.1852262140246,26.43335277133574,5.570821145025739,2.9599881886461787
Mango,Summer,1848.0972710690558,18.230754053282112,7.814105865702309,5.016623509665878
Maize,Summer,2286.750468499068,23.7272133738549,8.838440384434712,3.7325198894117917
Chickpea,Kharif,2433.7231058092,33.48374487324463,7.570636585627067,1.3578822233738397
Chickpea,Summer,560.2088771236181,22.675670174673737,3.9246883487070807,1.6848144439088486
Grapes,Rabi,1207.7172322243243,28.36217055799949,4.507487230047482,9.12446885580298
Mango,Whole Year,442.32377433000306,32.08099560510952,5.646130559938271,4.403664102896808
Banana,Whole Year,1634.6197454899998,29.59977124400666,3.623144143401461,8.079685704723424
Rice,Summer,975.7650443395069,16.31622100871977,5.9357187213122415,2.6412701142116957
Maize,Kharif,2395.5849827578686,15.48570694368702,4.102287220637505,3.1201695242165712
Mango,Whole Year,2381.0456241064367,19.149352773234085,3.179420346021274,4.630035499330961
Grapes,Kharif,1175.994369257374,24.04514889016129,4.912817382638045,9.389796298124137
Banana,Rabi,2115.378762249561,20.074697862998022,3.0535382735522605,8.409409516800226
Chickpea,Whole Year,1440.250747200711,34.8437746375764,4.154300873862113,0.7729992123492135
Cotton,Kharif,915.2686140702918,18.34736186736743,6.580217296377524,1.3376818530667776
Maize,Whole Year,2082.573111716495,19.339341269976167,5.010215748426442,3.0601029002036966
Banana,Rabi,1385.5890110720547,17.092716983726277,5.151917597388127,7.717836884055796
Banana,Kharif,1587.144292097549,37.407233348791934,7.915587999427182,7.539058157201727
Rice,Whole Year,1844.3820283967,35.904408978292636,5.126892811607854,3.0593923379762575
Mango,Summer,1517.9649774825718,30.033092113615893,2.403149744974928,4.942421209186384
Cotton,Whole Year,610.4909771758654,27.115906649512795,7.404263936945943,2.095740291865264
Grapes,Whole Year,534.2564917332852,34.25431061125245,5.620326964412753,8.666072660144634
Maize,Rabi,1733.0227214046886,17.040369293608915,5.404909164778809,3.0410645168350383
Rice,Summer,775.1071208437972,18.659702916727337,7.886484457937149,3.4219629057588703
Rice,Whole Year,1440.5665091879591,18.921131183099185,9.712419834552097,3.366421338950766
Mango,Rabi,767.1098095011487,23.442171553570073,1.7665286055207443,4.225762061785364
Grapes,Summer,2285.0443685182317,34.75148361970937,4.713647457024244,8.806986732025882
Cotton,Rabi,1732.015411135481,29.695077093672175,5.994581657839846,1.7604522832729885
Chickpea,Kharif,1682.189699696432,32.28874258069811,9.18856700684176,1.6951955094586109
Banana,Summer,2422.698177629577,19.325605738169145,7.051914403258984,8.643886925431124
Mango,Kharif,1320.3485154731275,22.54036860296773,5.692558908808812,4.787890535718599
Maize,Kharif,1837.0648748479048,15.135736977814942,0.5324990551602895,2.2432395316879647
Chickpea,Kharif,444.5366005028955,16.02409449491465,5.67409995435935,0.5
Mango,Whole Year,1499.151905017853,34.31195021445082,7.72552519446673,3.8647114207730455
Mango,Whole Year,640.4523209532833,34.69588053822672,9.530239210890123,3.704637750408334
Maize,Whole Year,1093.3363989656937,32.75550970158133,6.1256147604090305,2.3230983200445667
Cotton,Rabi,2118.421362005949,35.1622977942971,8.688845100303798,1.5098713676956834
Maize,Kharif,2330.75335425951,32.11799228866231,6.977371856803029,2.5627024130243052
Cotton,Whole Year,1156.6905909695586,24.92936062804049,6.220443002174815,2.462772497470139
Cotton,Kharif,1081.476046608609,31.07940184915394,6.530669614673778,2.1245084708728825
Cotton,Kharif,1802.191283619399,34.58922089393988,2.5127757014137058,2.176554990707057
Maize,Summer,1387.2423598021978,26.1436649539991,2.277496136492688,2.9790047588044595
Rice,Rabi,692.3311462789618,32.02819703901059,9.493388077240114,3.1643740958218376
Grapes,Whole Year,1255.109577516385,22.86895981463658,9.457609428385432,9.322586166228193
Cotton,Rabi,2054.946898284653,19.764010943564415,3.4850119192601894,2.20296139542683
Cotton,Summer,1705.7794246383357,29.7079250982584,7.687362545248982,1.9156399495421126
Chickpea,Summer,747.7443281483446,21.62039273454633,5.123039392156222,1.0417301984075833
Maize,Kharif,2179.2926391377596,24.396296124054306,4.719264154911128,2.9107314073612347
Chickpea,Rabi,1135.246156679648,19.614933853864258,6.619284116000439,1.3137342893692452
Banana,Whole Year,1154.7818499300315,32.1203977395095,2.341500068054712,8.278396367637226
Cotton,Summer,407.0084975555388,34.086924900734886,7.747881590636104,1.4639074465384698
Rice,Summer,983.7313945241593,23.836063153367455,8.358199079844479,3.069585605960084
Rice,Kharif,1462.911452554268,23.361871735933065,5.672057927625107,3.632911524267901
Cotton,Kharif,900.1574373786909,17.115788642601682,0.5954716776139728,1.552423157852843
Rice,Whole Year,2368.1429669270883,29.830173521334373,3.1834502817190797,3.9891642038093527
Grapes,Kharif,2170.4588508993593,36.56718637953304,1.4760643041002575,8.515480114520368
Grapes,Whole Year,1267.162958583135,33.86961343014066,7.186432089314118,8.979800899374476
Chickpea,Kharif,1669.2310832347491,24.485499089950043,4.071470106731509,1.6824914150246255
Banana,Whole Year,2374.4185891634397,18.294610852940377,2.4357475204043193,8.395146873771482
Banana,Whole Year,2239.2915904110464,18.290828090667542,3.602135146157324,8.53587635998256
Grapes,Whole Year,1992.765019173358,20.166568532774626,1.4789765726137385,9.799564967553195
Chickpea,Whole Year,514.1718645426868,29.40070557062053,5.885042637265934,1.5540789661242806
Grapes,Whole Year,2218.0588126022612,33.00009162554295,9.32138152410416,9.401608642262238
Rice,Rabi,1491.8719386392265,17.79398680346109,2.374992312172144,3.8462544101715976
Grapes,Kharif,1163.0838620573415,31.48236636318242,5.359817147091387,9.020705394945772
Rice,Summer,1147.9544284355434,29.27500802352072,5.8378400496255,3.7660134122360462
Chickpea,Whole Year,1964.908357701634,26.403439223985565,5.370237193929284,1.8010923084898014
Rice,Kharif,1096.3222992408532,35.44287036226357,0.8251163362118068,3.3748471995156097
Maize,Whole Year,1843.4703333409605,19.320504394154582,1.8634624196921472,2.938589153910958
Chickpea,Rabi,1592.043851548274,22.00905136713051,7.274248955240043,1.9075789348472698
Chickpea,Whole Year,1163.5206096022762,22.000203986206337,1.4204285990819452,1.0500641297336055
Grapes,Kharif,1144.8303092779524,36.75183102585062,8.447079029831313,8.315783481435881
Rice,Rabi,829.0166736958529,25.896075275295203,8.410901299157311,3.354725411217596
Chickpea,Summer,1587.795466844975,28.076181455744607,8.890966324964385,1.2858086400325557
Banana,Summer,1497.2082158700441,29.14731120660556,4.030502221406985,8.302706590715513
Grapes,Whole Year,629.1500067727814,19.146287268630388,1.5293091514399142,9.107014494664444
Grapes,Summer,2279.317358647475,25.315091062239457,7.314595808204821,9.88926272442344
Rice,Summer,2273.3943293518323,32.20058187623587,5.927111649188971,3.392167374536205
Grapes,Rabi,700.9999971547618,25.935672008366318,0.5023452644922566,8.426127655137734
Chickpea,Rabi,595.8342931856016,15.58972529367122,0.6096121666915278,1.1306399699840726
Maize,Rabi,925.042935348679,24.57518298736607,2.395470167399134,2.5666503024873384
Grapes,Rabi,2038.0442249806993,19.322929870923637,3.1394651272847707,8.933756961523661
Mango,Rabi,2398.137151018517,28.063730316553652,1.8257174397555198,5.109039900591135
Chickpea,Summer,2182.378148165279,34.93576769462882,8.28059929850562,1.2638545360364377
Grapes,Whole Year,406.86085253765754,19.34534603860823,9.374158981596702,8.988446792083801
Banana,Kharif,1515.6639237048375,24.11293508647691,2.164719654608109,8.277607053675645
Chickpea,Rabi,1176.0918340622493,37.319906226478736,1.0996874248105502,0.7757693570456504
Chickpea,Rabi,2074.696695442927,29.203784276304383,4.680979923425858,1.6253269179494452
Mango,Summer,2330.2154831687867,26.54306606232212,7.238851745869898,4.897364868698953
Rice,Summer,1572.5863828900851,37.02516274208301,9.24858895723883,2.607458554865085
Chickpea,Summer,1864.8721368846034,21.084538296799938,5.153913776382464,1.8825481226035905
Rice,Summer,911.7284225347638,15.477800933444655,6.316094887190284,3.3404908502019506
Chickpea,Kharif,2011.508398036056,20.43961350766507,6.943948025878069,1.6619719426690676
Chickpea,Rabi,1449.144698592049,31.558668374546986,7.339708112999115,1.4599012903904836
Cotton,Whole Year,1170.0188515194388,31.07518758542381,0.6951072493931921,1.9252361639153142
Chickpea,Summer,1117.3007857730472,17.71317251678286,4.380776509640474,1.2980526498034388
Cotton,Kharif,1010.6842544645168,15.739143862449293,9.362880255051003,1.3252532484580768
Chickpea,Kharif,2364.370208028105,35.52735988950893,8.559341912258649,0.9927550369755556
Mango,Summer,2401.915902156318,25.13010887157537,2.9510661048947258,5.279537847281217
Cotton,Summer,2316.7101715539648,19.783366463992035,1.4563813370827663,2.643321831431398
Rice,Rabi,808.4362363710204,28.093782212244555,4.467095994166886,3.682867538361635
Chickpea,Whole Year,2469.0975953620177,28.90973356600039,5.594946592305258,2.245122929020911
Chickpea,Kharif,2299.2311761141827,30.17066640938571,9.194827384482236,1.6787478612459559
Maize,Summer,1709.9697803862077,30.279367385357297,3.3846331955852773,2.774806780454429
Mango,Rabi,616.2501941202726,19.978153798279667,2.194089971467162,4.250364986419265
Mango,Whole Year,2112.0954336737445,31.520647020035423,0.8787167653396148,4.8828085247867214
Chickpea,Whole Year,1318.781193536393,21.58005464960948,2.4113310504739136,1.260314147541549
Grapes,Kharif,1561.917740963639,36.906892654223974,9.358490611916112,8.344953030776244
Mango,Rabi,2176.3953497723933,37.52071441541027,3.9634324793204363,4.43848224760095
Rice,Whole Year,1462.4791029482615,21.04503095284401,8.817596338069867,3.8274307590164915
Rice,Summer,633.659999276425,16.38001837034981,6.603315676041927,3.0535528322675347
Rice,Summer,1665.9063724093057,33.38430638893878,0.651577580032429,3.8484507894855002
Chickpea,Rabi,1388.4672278929763,23.609117752936136,3.9627091293725663,2.0719057658321227
Chickpea,Summer,433.8481651590347,34.43341072441844,8.56936959070476,0.8273010214237884
Grapes,Rabi,1972.0778637063993,17.92850606162409,6.341509867602475,9.453466734859404
Mango,Kharif,2411.8328684571607,28.03871981381745,9.94684301857998,4.544932899091624
Rice,Rabi,1046.3428740080258,30.660483678976448,9.455245469242724,3.7275436741166725
Chickpea,Whole Year,1513.9683885840773,36.94971009449273,8.839951678000059,1.3725323862072902
Maize,Rabi,772.4526098789008,15.213300786486348,5.42690918579477,1.848528548450291
Maize,Kharif,2355.617722244924,15.606137847849013,7.927314327716455,2.543420189068782
Maize,Summer,2197.7788623311994,19.94989763960784,1.7749760539857415,3.1901689280270924
Banana,Kharif,1701.675315848479,33.80718075403705,1.2595403112719403,8.199350711107636
Banana,Whole Year,1784.7620961704313,22.657133874888007,0.798051169076365,8.697923352689926
Rice,Summer,991.0431883038871,18.70907583450546,1.0853859416875111,3.2915660680108054
Maize,Summer,1736.1590051569167,16.049456306515225,4.752545292624903,2.456472129423802
Grapes,Whole Year,1001.1951918519339,36.26465754462396,1.991194131055103,8.739476944758742
Chickpea,Whole Year,801.0604019588801,37.65849838471556,8.098016525176515,0.5
Rice,Whole Year,1821.7694324868392,36.44615263349071,1.7960696299130574,3.208909068256283
Rice,Kharif,2092.4735014005937,17.387676910025423,6.671433569163469,3.7704071370698373
Maize,Summer,1439.860486477474,18.933669739005982,2.4339670561441373,2.965804016395898
Maize,Rabi,2427.4951903212723,32.976687830326554,5.936612123443104,3.3881180905966657
Mango,Summer,906.7144492690168,34.54920450816262,5.198052115356449,4.199087356906158
Chickpea,Rabi,701.0632451546119,37.17606037336388,1.0387747105805207,0.7962284559991518
Rice,Whole Year,1667.0725005287156,29.982398207876578,5.3621485256788,3.5909137069401247
Cotton,Whole Year,818.889099681325,22.560574654361943,3.51420619154739,2.3766230445107333
Cotton,Rabi,1736.0140461138005,19.250580618223413,8.276225954843206,2.327855777375553
Cotton,Whole Year,1232.2467602248198,26.186223211558392,0.9562952883609175,2.1364440248246828
Maize,Rabi,879.5138541477816,31.49974749602019,2.1855914099679246,3.0080464813280283
Maize,Whole Year,539.650661386944,27.349613223446212,2.0899839845544066,2.7903589782372733
Chickpea,Whole Year,693.6955974388873,26.280184976662206,3.4728924666742187,1.7518202288785707
Maize,Summer,2443.556891330083,26.99452402952229,9.790299695247366,2.901200714743227
Grapes,Whole Year,1860.4251165911444,24.88352891900218,4.554919024710928,9.016762530750752
Mango,Whole Year,636.7982414876567,30.77303562271673,7.418047655955724,3.6764531073222777
Mango,Summer,838.3850793421977,31.869591281575687,6.142856848337647,3.750402235195403
Cotton,Kharif,1318.4609244416954,23.00929116649037,3.056655600537733,2.548336658628272
Rice,Rabi,2465.1698019562896,29.592652473781563,7.8871026106339155,3.578306239220422
Banana,Rabi,1876.4959579946508,20.40944058685986,0.5272280047175046,8.772789907278986
Rice,Whole Year,453.39016416892525,34.95325411938633,8.614787068435335,2.453350994534019
Grapes,Kharif,1605.2430066260952,25.77427630149367,6.67665299350785,8.9723709042804
Rice,Summer,2042.6117134859178,26.673898723147076,3.04228683826527,4.07653385038073
Cotton,Kharif,530.045954771322,20.76112852717114,0.8554736118362661,1.9336721287153926
Cotton,Rabi,1834.050462619818,29.089995538823104,3.778889408791403,2.7746665968039688
Chickpea,Summer,772.562996188195,24.898300470549493,2.894134273730049,0.977942139554604
Rice,Kharif,1110.5222792704892,23.410950744537796,2.774787881401755,3.8601088183230865
Grapes,Whole Year,1136.247199831177,33.53564249775327,9.009912192329022,8.958397911104715
Maize,Kharif,1003.1252411575813,27.164540196756086,5.154586921904171,3.0323949854636765
Banana,Summer,1287.3128089424454,15.514819929230196,9.528409366267075,7.448702904871452
Chickpea,Whole Year,817.2759799335441,15.368955447957811,4.637606608593348,1.0838141216954833
Cotton,Summer,955.9766541975622,15.051389083076948,6.496176309168327,1.3767426166249637
Cotton,Rabi,2022.1716045671044,16.00911754334243,2.235439096558952,1.8625118516806745
Grapes,Whole Year,531.0405430686868,33.59627238150189,8.00081172649594,8.883102166880617
Grapes,Rabi,1451.2261366163486,22.427855848618456,7.681649230615352,9.355218014120164
Banana,Whole Year,1762.7145223170603,25.4879421556237,4.398674702952991,8.196464027045772
Banana,Kharif,921.5078780893978,16.061824051759658,9.485048640032925,7.965958792797661
Cotton,Kharif,1338.217312706473,21.846717004683626,0.8383432228855754,1.727870276875477
Maize,Whole Year,1144.5178800718027,17.330768912348802,5.174438132916928,2.1626659282003575
Banana,Rabi,1005.3102839788119,25.815712360042113,4.521008104099028,7.667254412634557
Banana,Rabi,832.0410330301195,33.16873559779836,8.388698005713781,7.265851433868352
Mango,Whole Year,485.34605920855614,22.51153497080723,0.8637301094392622,4.332274375624116
Mango,Kharif,2404.393967515462,17.097088270921454,7.53433303411496,5.159485950138662
Rice,Summer,2225.5911133598574,15.181660947585563,4.5033737459571,3.323216584450621
Cotton,Rabi,640.8886137679094,15.000821370776801,6.2360112917351795,0.9453953294046588
Chickpea,Kharif,2231.4038994511984,35.990136485974766,6.197323900122932,1.4415480663759301
Banana,Kharif,2234.393858781048,34.21402707480608,4.635772740915207,8.499629102779872
Mango,Kharif,2361.6317476727563,34.964342066699956,2.967033065047366,4.777605833902188
Rice,Summer,1744.3727268788643,23.344848147873908,3.6684148117279554,3.59831065220584
Mango,Rabi,2272.9588729473985,36.105387263505584,3.1549714879704682,3.864506895239737
Grapes,Rabi,744.9002429931963,31.4468728831141,5.001768980870405,8.48370620949415
Mango,Summer,2000.9375703463838,18.952373709763116,9.680797273953512,4.621391668143883
Mango,Summer,2313.2459954355722,22.55974357270216,8.09055656040171,5.4312089221202635
Cotton,Whole Year,1803.2940265311593,27.000565127540717,2.784972745849973,2.317739096476131
Mango,Kharif,577.6287537899602,21.5745698790675,9.331095566467047,4.544716829541943
Chickpea,Whole Year,732.006219431292,20.040145789339242,6.062198535558469,1.2617703413381436
Maize,Whole Year,1863.5502678869339,20.553002866920984,3.28722297125147,2.9180064306603373
Mango,Kharif,2010.1173941463621,33.14094361096687,2.5664955940878635,4.466601882544096
Rice,Rabi,593.9912393126257,30.992194277904574,0.9756181864344742,2.702250542925812
Banana,Rabi,1405.2557877378847,15.970045142151568,7.706013554411557,8.239392519646149
Rice,Whole Year,1304.7430618022188,32.58039950343376,1.7668894780349926,3.258957777262016
Maize,Summer,2407.8216764003637,17.850043678326458,8.743508131072755,3.090340245559772
Mango,Kharif,624.8609721500746,21.496649883880295,8.998745491474592,3.848208884824588
Banana,Kharif,1621.3247533996298,23.466719297397276,9.036500218330684,7.943480849798645
